t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,9925.574915665928,2.7531873552959886e-06,1.9337544645546145e-07,1.9337544645546145e-07,3.650245216512844e-12,0.027531873552959885
0.025,9855.081299137428,5.360938967457367e-06,5.782707113724037e-07,5.782707113724037e-07,1.075791327416843e-11,0.05360938967457367
0.05,9788.883212618683,7.809787180140176e-06,1.152918482108884e-06,1.152918482108884e-06,2.1112326039232586e-11,0.07809787180140176
0.07500000000000001,9726.992033774783,1.0099311102402062e-05,1.9156397628024e-06,1.9156397628024e-06,3.450224735014712e-11,0.10099311102402062
0.1,9669.292106107232,1.2233789184340722e-05,2.8648414008405908e-06,2.8648414008405908e-06,5.072211352237331e-11,0.12233789184340722
0.125,9615.646006333713,1.4218305088898382e-05,3.999013195400832e-06,3.999013195400832e-06,6.95731009198844e-11,0.14218305088898384
0.15000000000000002,9565.926644201138,1.6057560232015034e-05,5.316725214376353e-06,5.316725214376353e-06,9.086261916245177e-11,0.16057560232015033
0.17500000000000002,9520.018969822124,1.775581062358129e-05,6.816625351967082e-06,6.816625351967082e-06,1.144037205950739e-10,0.1775581062358129
0.2,9477.814812990076,1.931705777528964e-05,8.497437024069172e-06,8.497437024069172e-06,1.400147628678482e-10,0.1931705777528964
0.225,9439.209185191321,2.0745185499308736e-05,1.0357956923379485e-05,1.0357956923379485e-05,1.6751925288697454e-10,0.20745185499308735
0.25,9404.098982676498,2.2044007885224664e-05,1.2397052791799873e-05,1.2397052791799873e-05,1.967457543747972e-10,0.22044007885224665
0.275,9372.382951683545,2.321727058653269e-05,1.4613661163170076e-05,1.4613661163170076e-05,2.2752779713551015e-10,0.2321727058653269
0.30000000000000004,9343.96193234279,2.426864179792714e-05,1.7006784965652052e-05,1.7006784965652052e-05,2.597037743583256e-10,0.2426864179792714
0.325,9318.738976770233,2.5201707886701366e-05,1.957549072015588e-05,1.957549072015588e-05,2.9311683412864255e-10,0.25201707886701363
0.35000000000000003,9296.619305412674,2.601997500766636e-05,2.23189047658728e-05,2.23189047658728e-05,3.276147730803151e-10,0.26019975007666357
0.375,9277.510183095654,2.672687368847248e-05,2.5236207381355954e-05,2.5236207381355954e-05,3.630499361272561e-10,0.2672687368847248
0.4,9261.320784729167,2.7325763797523245e-05,2.83266227056589e-05,2.83266227056589e-05,3.992791227816259e-10,0.27325763797523245
0.42500000000000004,9247.962079877558,2.781993881405362e-05,3.158940083527309e-05,3.158940083527309e-05,4.361634991333987e-10,0.2781993881405362
0.45,9237.346737647073,2.821262934659122e-05,3.50237862414709e-05,3.50237862414709e-05,4.735685144947935e-10,0.28212629346591217
0.47500000000000003,9229.389043660018,2.8507006204324113e-05,3.862896368484012e-05,3.862896368484012e-05,5.113638221168021e-10,0.28507006204324115
0.5,9224.004821477469,2.8706183303871376e-05,4.240396927183932e-05,4.240396927183932e-05,5.494232037595862e-10,0.28706183303871374
0.525,9221.111354300674,2.881322056577675e-05,4.634755068937196e-05,4.634755068937196e-05,5.876244981031195e-10,0.2881322056577675
