t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,9979.333678408004,1.4163375608201583e-06,4.866638224879059e-08,4.866638224879064e-08,9.389080253485764e-13,0.014163375608201583
0.0125,9959.177952105812,2.797682184572192e-06,1.4584009594972165e-07,1.458400959497218e-07,2.7935268168946307e-12,0.02797682184572192
0.025,9939.591490002702,4.1400130795074395e-06,2.9136506501160423e-07,2.913650650116045e-07,5.537993681945298e-12,0.041400130795074395
0.037500000000000006,9920.585671764673,5.442550355991125e-06,4.850882398303767e-07,4.850882398303771e-07,9.145928929136469e-12,0.05442550355991125
0.05,9902.154606181664,6.705697759952354e-06,7.268595647809573e-07,7.268595647809579e-07,1.359122051537061e-11,0.06705697759952355
0.0625,9884.289082523046,7.93008653595708e-06,1.0165319295613196e-06,1.0165319295613203e-06,1.884817485753129e-11,0.0793008653595708
0.07500000000000001,9866.980848688729,9.116282230157878e-06,1.3539611252722815e-06,1.3539611252722821e-06,2.4891473280176657e-11,0.09116282230157878
0.08750000000000001,9850.222901292795,1.0264764809956208e-05,1.7390058066417497e-06,1.7390058066417504e-06,3.169611528430642e-11,0.10264764809956207
0.1,9834.008865617365,1.1375971157655911e-05,2.171527457361965e-06,2.1715274573619662e-06,3.923738998570743e-11,0.11375971157655912
0.1125,9818.332541010992,1.245032622631101e-05,2.6513903563188896e-06,2.651390356318891e-06,4.7490868206903584e-11,0.12450326226311009
0.125,9803.187736333039,1.34882543171448e-05,3.1784615439101383e-06,3.17846154391014e-06,5.6432402045049035e-11,0.13488254317144802
0.1375,9788.568260093367,1.449017975526255e-05,3.752610788403258e-06,3.7526107884032593e-06,6.603812488775982e-11,0.1449017975526255
0.15000000000000002,9774.467949337255,1.5456524910187957e-05,4.37371055247516e-06,4.373710552475162e-06,7.628445011673423e-11,0.15456524910187958
0.1625,9760.880689727615,1.638770881952051e-05,5.04163596003043e-06,5.041635960030432e-06,8.714806889897817e-11,0.1638770881952051
0.17500000000000002,9747.800421043783,1.728414681202906e-05,5.756264763324959e-06,5.75626476332496e-06,9.860594772817467e-11,0.17284146812029058
0.1875,9735.221135036798,1.814625065467975e-05,6.517477310384086e-06,6.517477310384086e-06,1.1063532606351987e-10,0.1814625065467975
0.2,9723.136871567207,1.897442881732548e-05,7.325156512696022e-06,7.325156512696023e-06,1.2321371414402514e-10,0.1897442881732548
0.21250000000000002,9711.541715352261,1.9769086695647612e-05,8.179187813164364e-06,8.179187813164368e-06,1.3631889095061e-10,0.1976908669564761
0.225,9700.429793530122,2.0530626778027488e-05,9.0794591543075e-06,9.079459154307502e-06,1.4992890227881626e-10,0.2053062677802749
0.23750000000000002,9689.795273731243,2.125944877781031e-05,1.0025860946695165e-05,1.0025860946695165e-05,1.6402205889920163e-10,0.2125944877781031
0.25,9679.632362482118,2.1955949742611124e-05,1.1018286037614105e-05,1.1018286037614105e-05,1.7857693479019353e-10,0.21955949742611125
0.2625,9669.93530394096,2.2620524141037515e-05,1.2056629679956363e-05,1.2056629679956363e-05,1.9357236542843256e-10,0.22620524141037515
0.275,9660.698378968862,2.325356392630429e-05,1.3140789501325379e-05,1.3140789501325379e-05,2.0898744612128691e-10,0.2325356392630429
0.28750000000000003,9651.915904478465,2.3855458580899584e-05,1.4270665473356412e-05,1.4270665473356412e-05,2.248015303689765e-10,0.23855458580899583
0.30000000000000004,9643.582232944047,2.442659515011713e-05,1.544615988124852e-05,1.544615988124852e-05,2.409942282489261e-10,0.24426595150117128
0.3125,9635.691751960325,2.496735827233395e-05,1.6667177293505423e-05,1.6667177293505423e-05,2.5754540482018987e-10,0.2496735827233395
0.325,9628.238883770582,2.5478130211342484e-05,1.793362453188194e-05,1.793362453188194e-05,2.744351785493093e-10,0.2547813021134248
0.3375,9621.218084733344,2.5959290892887936e-05,1.924541064153144e-05,1.924541064153144e-05,2.916439197603924e-10,0.2595929089288794
0.35000000000000003,9614.623844730104,2.641121794526583e-05,2.0602446861346923e-05,2.0602446861346923e-05,3.0915224911210485e-10,0.2641121794526583
0.36250000000000004,9608.450686530501,2.6834286742830924e-05,2.2004646594482917e-05,2.2004646594482917e-05,3.2694103610350487e-10,0.26834286742830926
0.375,9602.69316513141,2.7228870451281815e-05,2.3451925379033153e-05,2.3451925379033153e-05,3.4499139760989677e-10,0.27228870451281817
0.3875,9597.345867079486,2.759534007410485e-05,2.4944200858814428e-05,2.4944200858814428e-05,3.6328469644947343e-10,0.27595340074104846
0.4,9592.403409776847,2.79340645001432e-05,2.6481392754156054e-05,2.6481392754156054e-05,3.818025399814925e-10,0.279340645001432
0.41250000000000003,9587.86044076574,2.824541055264189e-05,2.8063422832494203e-05,2.8063422832494203e-05,4.0052677873696545e-10,0.2824541055264189
0.42500000000000004,9583.711636984399,2.8529743040217988e-05,2.9690214878377954e-05,2.9690214878377954e-05,4.194395050831353e-10,0.28529743040217986
0.4375,9579.95170399124,2.87874248100539e-05,3.13616946621356e-05,3.13616946621356e-05,4.3852305192321684e-10,0.287874248100539
0.45,9576.575375156086,2.9018816803306936e-05,3.307778990580133e-05,3.307778990580133e-05,4.577599914328685e-10,0.29018816803306935
0.4625,9573.577410824513,2.9224278112389204e-05,3.483843024376288e-05,3.483843024376288e-05,4.77133133834636e-10,0.292242781123892
0.47500000000000003,9570.952597464147,2.9404166039496068e-05,3.664354717364407e-05,3.664354717364407e-05,4.96625526211195e-10,0.29404166039496066
0.48750000000000004,9568.69574680285,2.9558836155611463e-05,3.8493073989704214e-05,3.8493073989704214e-05,5.16220451357709e-10,0.2955883615561146
0.5,9566.801694973046,2.9688642359213843e-05,4.038694568582157e-05,4.038694568582157e-05,5.359014266731048e-10,0.2968864235921384
0.5125000000000001,9565.265301668676,2.9793936934029226e-05,4.232509880695011e-05,4.232509880695011e-05,5.556522030896327e-10,0.29793936934029225
0.525,9564.08144932245,2.9875070605388717e-05,4.4307471215479886e-05,4.4307471215479886e-05,5.754567640397864e-10,0.29875070605388715
0.5375,9563.245042307188,2.9932392595000367e-05,4.6334001720497e-05,4.6334001720497e-05,5.952993244595327e-10,0.2993239259500037
0.55,9562.751006158973,2.9966250674193948e-05,4.8404629491469394e-05,4.8404629491469394e-05,6.151643298268375e-10,0.2996625067419395
0.5625,9562.594286817975,2.9976991215910365e-05,5.0519293141035204e-05,5.0519293141035204e-05,6.350364552346561e-10,0.29976991215910365
0.5750000000000001,9562.76984988235,2.996495924586232e-05,5.267792931190373e-05,5.267792931190373e-05,6.549006044978384e-10,0.2996495924586232
