t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,9809.967387293264,1.3886075876857613e-06,4.7840430844712006e-08,4.784043084471204e-08,9.205254765559644e-13,0.013886075876857612
0.0125,9626.692721532083,2.7278334599280236e-06,1.4256778804727668e-07,1.4256778804727678e-07,2.728840667927216e-12,0.027278334599280234
0.025,9450.882850987335,4.0125125302790716e-06,2.8326616120423173e-07,2.8326616120423184e-07,5.38878581144877e-12,0.040125125302790714
0.037500000000000006,9282.866777997642,5.240240710635165e-06,4.690587915127428e-07,4.6905879151274303e-07,8.862607444142463e-12,0.052402407106351655
0.05,9122.685797551065,6.410716249980975e-06,6.991082242761544e-07,6.991082242761549e-07,1.3112352068477783e-11,0.06410716249980976
0.0625,8970.191911362966,7.52502060237868e-06,9.726155380895014e-07,9.72615538089502e-07,1.8100783096456323e-11,0.0752502060237868
0.07500000000000001,8825.133941531454,8.584989176685287e-06,1.2888190718095823e-06,1.288819071809583e-06,2.379188065575065e-11,0.08584989176685287
0.08750000000000001,8687.221144484303,9.592746496289348e-06,1.6469929601637727e-06,1.6469929601637736e-06,3.0151033247372235e-11,0.09592746496289348
0.1,8556.162754487188,1.0550417246523884e-05,2.046445671078964e-06,2.0464456710789644e-06,3.714503785302649e-11,0.10550417246523884
0.1125,8431.68736543803,1.1459984647887023e-05,2.486518639247996e-06,2.486518639247997e-06,4.474200615629022e-11,0.11459984647887023
0.125,8313.548370072642,1.2323250710640046e-05,2.9665850223389108e-06,2.9665850223389116e-06,5.291124441606102e-11,0.12323250710640045
0.1375,8201.52161308481,1.3141853383946674e-05,3.486048568248828e-06,3.4860485682488292e-06,6.162314470838734e-11,0.13141853383946675
0.15000000000000002,8095.400032405276,1.3917305713154833e-05,4.044342567130871e-06,4.044342567130874e-06,7.084910212615428e-11,0.13917305713154832
0.1625,7994.988280340683,1.4651035144243993e-05,4.640928861857108e-06,4.64092886185711e-06,8.056145803418305e-11,0.14651035144243993
0.17500000000000002,7900.098736081865,1.5344412661256133e-05,5.275296897398693e-06,5.275296897398693e-06,9.07334626399008e-11,0.15344412661256132
0.1875,7810.549215806734,1.5998769519042642e-05,5.9469627979074455e-06,5.9469627979074455e-06,1.0133924865635926e-10,0.1599876951904264
0.2,7726.162082027514,1.6615403751450594e-05,6.655468467120822e-06,6.655468467120822e-06,1.1235380927961219e-10,0.16615403751450594
0.21250000000000002,7646.764240433808,1.7195580194391568e-05,7.400380712045761e-06,7.400380712045761e-06,1.2375297618138535e-10,0.1719558019439157
0.225,7572.187539956945,1.7740527562486687e-05,8.181290391843323e-06,8.181290391843323e-06,1.355133955638177e-10,0.17740527562486688
0.23750000000000002,7502.269227870855,1.8251435123552303e-05,8.997811594102045e-06,8.997811594102045e-06,1.4761250200967724e-10,0.18251435123552304
