t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,4951.704331655487,3.5290643306021386e-07,6.040785460814881e-09,6.040785460814885e-09,1.1697306184745328e-13,0.0017645321653010694
0.00625,4904.124944762584,7.005788494729758e-07,1.8060539220991793e-08,1.8060539220991807e-08,3.491843377309896e-13,0.0035028942473648793
0.0125,4857.347608391391,1.042390516910166e-06,3.599846118471602e-08,3.599846118471605e-08,6.946912454583625e-13,0.00521195258455083
0.018750000000000003,4811.443601974266,1.3778205818245349e-06,5.979485464321993e-08,5.979485464321999e-08,1.1513785626457953e-12,0.006889102909122674
0.025,4766.468940413641,1.7064597317425214e-06,8.939119392045394e-08,8.939119392045402e-08,1.7169953977099737e-12,0.008532298658712608
0.03125,4722.464474317379,2.0280094628287613e-06,1.2473017347696584e-07,1.2473017347696594e-07,2.389191918089679e-12,0.010140047314143806
0.037500000000000006,4679.456741402363,2.342275858497359e-06,1.6575573952223162e-07,1.6575573952223176e-07,3.1655540163489096e-12,0.011711379292486794
0.043750000000000004,4637.459405970566,2.649159070871872e-06,2.1241310590243866e-07,2.1241310590243888e-07,4.0436344898436074e-12,0.01324579535435936
0.05,4596.47510354228,2.9486398416578655e-06,2.646487565238861e-07,2.646487565238863e-07,5.020979752646625e-12,0.014743199208289327
0.05625,4556.49750617188,3.2407644104641713e-06,3.224104368399747e-07,3.224104368399749e-07,6.095151545240644e-12,0.016203822052320856
0.0625,4517.513437945608,3.525629056415041e-06,3.8564713698939955e-07,3.8564713698939987e-07,7.26374352043099e-12,0.017628145282075205
0.06875,4479.504895951324,3.803365330512416e-06,4.5430906905622325e-07,4.5430906905622357e-07,8.524392934431838e-12,0.01901682665256208
0.07500000000000001,4442.450865296131,4.074126792922714e-06,5.283476406697143e-07,5.283476406697149e-07,9.87478794194252e-12,0.02037063396461357
0.08125,4406.328853276111,4.338077802483884e-06,6.077154268178347e-07,6.077154268178354e-07,1.1312671175435266e-11,0.02169038901241942
0.08750000000000001,4371.116103697258,4.5953846434102125e-06,6.923661413568892e-07,6.9236614135689e-07,1.2835840383333337e-11,0.02297692321705106
0.09375,4336.790484516618,4.846209039114378e-06,7.822546093003989e-07,7.822546093003995e-07,1.444214691830458e-11,0.024231045195571888
0.1,4303.331068231515,5.090703911185551e-06,8.773367405947492e-07,8.7733674059475e-07,1.612949281984154e-11,0.025453519555927753
0.10625000000000001,4270.7184435948075,5.329011101619104e-06,9.77569505760962e-07,9.77569505760963e-07,1.7895827141860256e-11,0.026645055508095518
0.1125,4238.934808998617,5.561260690444273e-06,1.0829109135153443e-06,1.0829109135153454e-06,1.973914205412244e-11,0.027806303452221365
0.11875000000000001,4207.963902728159,5.787571505372922e-06,1.1933199902826945e-06,1.1933199902826955e-06,2.1657469112583952e-11,0.028937857526864612
0.125,4177.790824305332,6.008052427278863e-06,1.3087567613829328e-06,1.308756761382934e-06,2.364887596245263e-11,0.030040262136394318
0.13125,4148.401795713708,6.222804134976936e-06,1.4291822335988193e-06,1.4291822335988206e-06,2.571146361956414e-11,0.031114020674884682
0.1375,4119.7839029544975,6.431920993725462e-06,1.554558378808611e-06,1.5545583788086127e-06,2.7843364377713856e-11,0.03215960496862731
0.14375000000000002,4091.9248486015513,6.6354928633601875e-06,1.684848118381123e-06,1.684848118381125e-06,3.0042740315306165e-11,0.033177464316800936
0.15000000000000002,4064.81273607359,6.833606674659766e-06,1.8200153080695444e-06,1.8200153080695465e-06,3.230778232450003e-11,0.03416803337329883
0.15625,4038.4358972196133,7.026347689215602e-06,1.9600247231933614e-06,1.960024723193364e-06,3.4636709557946335e-11,0.03513173844607801
