t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,9925.685740214329,2.7490876522917602e-06,1.933776055995621e-07,1.9337760559956218e-07,3.644809726896955e-12,0.027490876522917602
0.025,9855.709565388157,5.337697681141132e-06,5.782872645008575e-07,5.782872645008575e-07,1.0721663901131839e-11,0.05337697681141132
0.05,9790.109365940003,7.764428416397505e-06,1.152973281912124e-06,1.152973281912124e-06,2.101593887351722e-11,0.07764428416397505
0.07500000000000001,9728.76966468056,1.0033551675018327e-05,1.9157673466745722e-06,1.9157673466745722e-06,3.431867467750054e-11,0.10033551675018328
0.1,9671.564722222942,1.2149718900702213e-05,2.865085863623582e-06,2.865085863623582e-06,5.042707834786973e-11,0.12149718900702212
0.125,9618.376321854046,1.411730325288362e-05,3.999427439154544e-06,3.999427439154544e-06,6.914415496445894e-11,0.1411730325288362
0.15000000000000002,9569.091166832834,1.5940495887781572e-05,5.3173704688630395e-06,5.3173704688630395e-06,9.027846634769637e-11,0.15940495887781572
0.17500000000000002,9523.599006876533,1.7623375264794744e-05,6.817570790309396e-06,6.817570790309396e-06,1.1364398164231818e-10,0.17623375264794744
0.2,9481.792179581736,1.9169924110581594e-05,8.49875939100496e-06,8.49875939100496e-06,1.390599503924877e-10,0.19169924110581593
0.225,9443.565503577343,2.058403337163299e-05,1.0359740166442924e-05,1.0359740166442924e-05,1.6635078085733498e-10,0.2058403337163299
0.25,9408.816182864915,2.18695057529896e-05,1.2399387716453372e-05,1.2399387716453372e-05,1.9534592301821716e-10,0.21869505752989601
0.275,9377.443700858823,2.3030059637977426e-05,1.4616645148748245e-05,1.4616645148748245e-05,2.25879756782863e-10,0.23030059637977426
0.30000000000000004,9349.349720879865,2.406933276921726e-05,1.7010521809056418e-05,1.7010521809056418e-05,2.5779148506989257e-10,0.2406933276921726
0.325,9324.437996319139,2.4990885571929508e-05,1.9580090740525288e-05,1.9580090740525288e-05,2.9092503129945833e-10,0.24990885571929508
0.35000000000000003,9302.614286949967,2.579820424975266e-05,2.2324485422457237e-05,2.2324485422457237e-05,3.251289409884003e-10,0.2579820424975266
0.375,9283.78627780654,2.6494703785672736e-05,2.5242894836323617e-05,2.5242894836323617e-05,3.602562873241092e-10,0.26494703785672735
0.4,9267.863498595909,2.7083730923188414e-05,2.8334554988967743e-05,2.8334554988967743e-05,3.9616458069089355e-10,0.27083730923188415
0.42500000000000004,9254.75724290356,2.7568567155091606e-05,3.159873348032355e-05,3.159873348032355e-05,4.327156821589473e-10,0.27568567155091606
0.45,9244.380487197992,2.7952431719753526e-05,3.503470132927956e-05,3.503470132927956e-05,4.697757209458692e-10,0.2795243171975353
0.47500000000000003,9236.647809948641,2.823848459314069e-05,3.864168295305592e-05,3.864168295305592e-05,5.072150158450723e-10,0.2823848459314069
0.5,9231.475311227705,2.8429829462967666e-05,4.241877104964192e-05,4.241877104964192e-05,5.449080005974002e-10,0.28429829462967665
0.525,9228.7805330684,2.8529516674883556e-05,4.636478866572092e-05,4.636478866572092e-05,5.827331531688717e-10,0.28529516674883554
0.55,9228.48238069406,2.8540546146388928e-05,5.047807696425706e-05,5.047807696425706e-05,6.205729288917702e-10,0.2854054614638893
0.5750000000000001,9230.50104457372,2.8465870250244008e-05,5.475618568160227e-05,5.475618568160227e-05,6.583136974286276e-10,0.2846587025024401
0.6000000000000001,9234.757923121719,2.8308396674010287e-05,5.919544587139591e-05,5.919544587139591e-05,6.958456835274615e-10,0.2830839667401029
0.625,9241.1755457845,2.8070991265279492e-05,6.379041308557325e-05,6.379041308557325e-05,7.33062911549288e-10,0.28070991265279494
0.65,9249.677496231867,2.775648087302735e-05,6.853318476696891e-05,6.853318476696891e-05,7.698631537627736e-10,0.2775648087302735
0.675,9260.188335387247,2.7367656194956236e-05,7.341261808340422e-05,7.341261808340422e-05,8.061478824139653e-10,0.27367656194956236
0.7000000000000001,9272.633524060266,2.690727463952195e-05,7.841350159375028e-05,7.841350159375028e-05,8.418222255905681e-10,0.2690727463952195
0.7250000000000001,9286.939344972958,2.6378063210379494e-05,8.351576186844556e-05,8.351576186844556e-05,8.767949269104932e-10,0.26378063210379493
0.75,9303.032823978921,2.5782721420728136e-05,8.869380880360741e-05,8.869380880360741e-05,9.109783090743191e-10,0.2578272142072814
0.775,9320.84165025467,2.5123924245630784e-05,9.391613468422768e-05,9.391613468422768e-05,9.442882413320117e-10,0.25123924245630785
0.8,9340.294095211328,2.4404325121706655e-05,9.914527685895488e-05,9.914527685895488e-05,9.766441109267117e-10,0.24404325121706655
0.8250000000000001,9361.31892982154,2.3626559005421458e-05,0.00010433822948475451,0.00010433822948475451,1.0079687985932822e-09,0.23626559005421457
0.8500000000000001,9383.845340002,2.279324550333086e-05,0.00010944734712732543,0.00010944734712732543,1.0381886582070105e-09,0.2279324550333086
0.875,9407.802839625829,2.190699208998821e-05,0.0001144217269994557,0.0001144217269994557,1.0672335006986931e-09,0.21906992089988211
0.9,9433.121180669039,2.0970397431859816e-05,0.00011920899557608188,0.00011920899557608188,1.0950365823766525e-09,0.20970397431859816
0.925,9459.730259913415,1.998605483866228e-05,0.0001237573693414971,0.0001237573693414971,1.1215345978246231e-09,0.1998605483866228
0.9500000000000001,9487.560021523572,1.8956555867282165e-05,0.00012801781831114564,0.00012801781831114564,1.1466676775778048e-09,0.18956555867282165
0.9750000000000001,9516.540354693152,1.7884494108136337e-05,0.00013194614212941994,0.00013194614212941994,1.1703793908189686e-09,0.17884494108136337
1.0,9546.600985391326,1.6772469189766173e-05,0.00013550477537535593,0.00013550477537535593,1.1926167533839551e-09,0.16772469189766173
1.0250000000000001,9577.671361040493,1.562309104491108e-05,0.00013866416993784565,0.00013866416993784565,1.2133302414232391e-09,0.1562309104491108
1.05,9609.680526708544,1.4438984490513435e-05,0.00014140365239995965,0.00014140365239995965,1.2324738111357818e-09,0.14438984490513435
1.075,9642.556991095484,1.3222794185214211e-05,0.0001437117147758699,0.0001437117147758699,1.250004925075655e-09,0.13222794185214212
1.1,9676.228580248122,1.1977190040885078e-05,0.0001455857580282872,0.0001455857580282872,1.2658845856334109e-09,0.11977190040885077
1.125,9710.622276536236,1.0704873179296473e-05,0.00014703136070379392,0.00014703136070379392,1.2800773764149532e-09,0.10704873179296473
1.1500000000000001,9745.664040016167,9.408582540401393e-06,0.00014806118323034063,0.00014806118323034063,1.2925515123818367e-09,0.09408582540401393
1.175,9781.278608898661,8.091102263556582e-06,0.00014869363859622484,0.00014869363859622484,1.3032788997777768e-09,0.08091102263556582
1.2000000000000002,9817.389275515174,6.755269975147148e-06,0.00014895146225422083,0.00014895146225422083,1.3122352070431002e-09,0.06755269975147148
1.225,9853.917634003396,5.40398612239286e-06,0.00014886030091380817,0.00014886030091380817,1.3193999481041914e-09,0.054039861223928606
1.25,9890.78329603371,4.040224489392718e-06,0.00014844741593798375,0.00014844741593798375,1.3247565796053767e-09,0.04040224489392718
1.2750000000000001,9927.903571413057,2.6670440124733627e-06,0.0001477405675690815,0.0001477405675690815,1.3282926138058946e-09,0.026670440124733626
1.3,9965.193111490385,1.287601971589852e-06,0.0001467671160708908,0.0001467671160708908,1.3299997489663579e-09,0.01287601971589852
1.3250000000000002,10002.563515128586,-9.483143350311677e-08,0.00014555334895782778,0.00014555334895782778,1.3298740190606709e-09,-0.0009483143350311678
1.35,10039.922899757203,-1.4768572153012696e-06,0.00014412402225729275,0.00014412402225729275,1.3279159645260762e-09,-0.014768572153012697
1.375,10077.175443799106,-2.8549306716838533e-06,0.00014250208927003277,0.00014250208927003277,1.3241308254552667e-09,-0.028549306716838533
1.4000000000000001,10114.220911627048,-4.225343812745065e-06,0.00014070858241037922,0.00014070858241037922,1.3185287580874478e-09,-0.042253438127450645
1.425,10150.954178074817,-5.58420777116239e-06,0.00013876261144362,0.00013876261144362,1.3111250746201786e-09,-0.0558420777116239
1.4500000000000002,10187.264776202652,-6.927436072808377e-06,0.00013668144336896233,0.00013668144336896233,1.3019405052014553e-09,-0.06927436072808377
1.475,10223.036499108628,-8.250729906657627e-06,0.0001344806338023857,0.0001344806338023857,1.2910014794513249e-09,-0.08250729906657628
1.5,10258.147093524194,-9.54956679005292e-06,0.0001321741856242316,0.0001321741856242316,1.2783404230113743e-09,-0.0954956679005292
1.5250000000000001,10292.468089009646,-1.081919425018126e-05,0.000129774716796219,0.000129774716796219,1.2639960624714788e-09,-0.1081919425018126
1.55,10325.864810922914,-1.2054630303810598e-05,0.0001272936248893393,0.0001272936248893393,1.2480137296605013e-09,-0.12054630303810598
1.5750000000000002,10358.19662707577,-1.3250672581806427e-05,0.0001247412405872425,0.0001247412405872425,1.23044565383948e-09,-0.13250672581806427
1.6,10389.317476278302,-1.4401917881400931e-05,0.0001221269660885203,0.0001221269660885203,1.2113512279719232e-09,-0.1440191788140093
1.625,10419.076721107964,-1.5502793712471502e-05,0.0001194593969571981,0.0001194593969571981,1.1907972331692517e-09,-0.15502793712471502
1.6500000000000001,10447.320356850038,-1.6547603019566765e-05,0.000116746427702968,0.000116746427702968,1.1688580038426541e-09,-0.16547603019566764
1.675,10473.892593619581,-1.7530582708891786e-05,0.00011399534239742273,0.00011399534239742273,1.1456155152583872e-09,-0.17530582708891787
1.7000000000000002,10498.63780965243,-1.8445975905902873e-05,0.00011121289214004046,0.00011121289214004046,1.1211593752921355e-09,-0.18445975905902873
1.725,10521.402851605639,-1.9288117049712217e-05,0.000108405361346479,0.000108405361346479,1.0955867033630642e-09,-0.19288117049712217
1.75,10542.039633831948,-2.0051528047337784e-05,0.0001055786247768845,0.0001055786247768845,1.0690018818841427e-09,-0.20051528047337783
1.7750000000000001,10560.407964771408,-2.073102282968821e-05,0.00010273819705275866,0.00010273819705275866,1.041516169089507e-09,-0.20731022829688212
1.8,10576.378506836487,-2.132181684577406e-05,9.988927619481805e-05,9.988927619481805e-05,1.0132471666916363e-09,-0.2132181684577406
1.8250000000000002,10589.835758452387,-2.1819637376549752e-05,9.703678249288551e-05,9.703678249288551e-05,9.843181412816555e-10,-0.21819637376549753
