t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,19919.953724029732,1.4280143724582041e-06,2.4301161534819222e-08,2.4301161534819252e-08,4.733243654986164e-13,0.02856028744916408
0.00625,19840.899446134394,2.8383316379917874e-06,7.279186433709406e-08,7.279186433709412e-08,1.4141072788487635e-12,0.05676663275983575
0.0125,19763.02212575096,4.227652146103912e-06,1.4536199367687986e-07,1.4536199367688e-07,2.8153892324462344e-12,0.08455304292207824
0.018750000000000003,19686.431371044615,5.59402050238143e-06,2.419030731367354e-07,2.419030731367357e-07,4.6695625908824e-12,0.11188041004762861
0.025,19611.178344459426,6.936523975956988e-06,3.6230832600356313e-07,3.623083260035636e-07,6.968717188349084e-12,0.13873047951913975
0.03125,19537.274836446668,8.254952226923833e-06,5.064726885906083e-07,5.064726885906088e-07,9.704873140550101e-12,0.16509904453847665
0.037500000000000006,19464.710194464176,9.549495295049663e-06,6.742927961720168e-07,6.742927961720174e-07,1.2870113553068217e-11,0.19098990590099327
0.043750000000000004,19393.46392994493,1.0820518693583078e-05,8.656669569268121e-07,8.656669569268129e-07,1.645664268315653e-11,0.21641037387166157
0.05,19323.513612066155,1.2068422585200494e-05,1.08049512352971e-06,1.0804951235297108e-06,2.0456797424509726e-11,0.2413684517040099
0.05625,19254.83879370081,1.3293571743824807e-05,1.318678867179668e-06,1.3186788671796689e-06,2.486303557743866e-11,0.2658714348764961
0.0625,19187.42219508831,1.4496274437970497e-05,1.5801213555086594e-06,1.5801213555086604e-06,2.966791711979654e-11,0.28992548875940993
0.06875,19121.249361651935,1.5676788535228104e-05,1.8647273339507967e-06,1.8647273339507984e-06,3.486408750127497e-11,0.31353577070456207
0.07500000000000001,19056.307733789523,1.6835338097204486e-05,2.172403109434855e-06,2.1724031094348573e-06,4.044426643819756e-11,0.3367067619440897
0.08125,18992.585709036448,1.7972130110201486e-05,2.503056535254628e-06,2.5030565352546297e-06,4.6401242253802434e-11,0.35944260220402974
0.08750000000000001,18930.071963966493,1.908736658258785e-05,2.856596996289142e-06,2.856596996289145e-06,5.272787022827495e-11,0.381747331651757
0.09375,18868.755088197173,2.018125107397019e-05,3.2329353941260307e-06,3.232935394126034e-06,5.941707311291524e-11,0.4036250214794038
0.1,18808.62346919077,2.1253990750407497e-05,3.6319841319475697e-06,3.631984131947574e-06,6.64618423255196e-11,0.42507981500814995
0.10625000000000001,18749.66532986479,2.230579571340599e-05,4.05365709922543e-06,4.053657099225434e-06,7.385523892335297e-11,0.4461159142681198
0.1125,18691.86883016069,2.3336877187953386e-05,4.497869656348157e-06,4.497869656348159e-06,8.159039397553398e-11,0.46673754375906773
0.11875000000000001,18635.222171840967,2.4347445652935757e-05,4.964538619309268e-06,4.964538619309271e-06,8.966050831573483e-11,0.4869489130587151
0.125,18579.713675500767,2.533770946734324e-05,5.453582244549893e-06,5.4535822445498965e-06,9.805885183952841e-11,0.5067541893468648
0.13125,18525.331821496457,2.630787413999148e-05,5.96492021400577e-06,5.964920214005773e-06,1.0677876255968006e-10,0.5261574827998297
0.1375,18472.065260104035,2.7258142148335765e-05,6.498473620370883e-06,6.498473620370886e-06,1.15813645601384e-10,0.5451628429667152
0.14375000000000002,18419.902801854438,2.8188713111003894e-05,7.0541649525657935e-06,7.054164952565796e-06,1.2515697225468697e-10,0.5637742622200779
0.15000000000000002,18368.83339923017,2.9099784114107388e-05,7.631918081388235e-06,7.631918081388238e-06,1.3480227913506975e-10,0.5819956822821477
0.15625,18318.84612832167,2.999155003869612e-05,8.231658245323452e-06,8.231658245323455e-06,1.4474316745256554e-10,0.5998310007739224
0.1625,18269.930175330774,3.086420380141876e-05,8.853312036497742e-06,8.853312036497748e-06,1.5497330236064686e-10,0.6172840760283752
0.16875,18222.074829528294,3.171793648016062e-05,9.496807386766504e-06,9.49680738676651e-06,1.654864123467558e-10,0.6343587296032124
0.17500000000000002,18175.269481836578,3.2552937339403696e-05,1.0162073553934982e-05,1.0162073553934989e-05,1.7627628863124007e-10,0.651058746788074
0.18125000000000002,18129.50362692721,3.336939379274644e-05,1.0849041108114185e-05,1.084904110811419e-05,1.87336784553866e-10,0.6673878758549289
0.1875,18084.76686649136,3.416749134454119e-05,1.1557641918215897e-05,1.1557641918215905e-05,1.9866181494098682e-10,0.6833498268908238
0.19375,18041.048911797792,3.494741354432678e-05,1.2287809138589785e-05,1.2287809138589794e-05,2.102453554576075e-10,0.6989482708865357
0.2,17998.339584457823,3.570934197314324e-05,1.3039477195803473e-05,1.3039477195803482e-05,2.2208144195491327e-10,0.7141868394628648
0.20625000000000002,17956.628815177508,3.6453456265777755e-05,1.3812581775563965e-05,1.3812581775563973e-05,2.3416416982517203e-10,0.7290691253155551
0.21250000000000002,17915.9066409101,3.717993416158635e-05,1.460705980977684e-05,1.4607059809776853e-05,2.464876933734816e-10,0.743598683231727
0.21875,17876.16320114927,3.78889515706209e-05,1.542284946373864e-05,1.5422849463738655e-05,2.5904622521143536e-10,0.757779031412418
0.225,17837.388734141827,3.8580682641215344e-05,1.6259890123457725e-05,1.6259890123457735e-05,2.718340356731898e-10,0.7716136528243069
0.23125,17799.573573607737,3.925529981843472e-05,1.7118122383099502e-05,1.7118122383099512e-05,2.848454522509052e-10,0.7851059963686944
0.23750000000000002,17762.70814629176,3.9912973887820946e-05,1.7997488032553013e-05,1.7997488032553023e-05,2.980748590446864e-10,0.7982594777564189
0.24375000000000002,17726.78297036935,4.055387400379718e-05,1.8897930045116803e-05,1.889793004511681e-05,3.1151669622193786e-10,0.8110774800759436
