t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,19425.258935012076,1.0253300248267272e-05,1.5100480735552794e-06,1.5100480735552794e-06,2.7188168006593125e-11,0.20506600496534544
0.05,18925.380075400957,1.917106921868285e-05,4.483772057126329e-06,4.483772057126329e-06,7.802314193332062e-11,0.38342138437365697
0.1,18497.253625427733,2.6808785232428882e-05,8.880602078763444e-06,8.880602078763444e-06,1.491106688079115e-10,0.5361757046485777
0.15000000000000002,18135.591778683276,3.326078201658967e-05,1.4665300579226544e-05,1.4665300579226544e-05,2.373066357260295e-10,0.6652156403317935
0.2,17835.297281653446,3.861799386123893e-05,2.180741647884021e-05,2.180741647884021e-05,3.3970805573266394e-10,0.7723598772247786
0.25,17591.718924982055,4.296339769103774e-05,3.0280499511216713e-05,3.0280499511216713e-05,4.536319676707161e-10,0.8592679538207548
0.30000000000000004,17400.57341663098,4.6373406837119384e-05,4.006067280177734e-05,4.006067280177734e-05,5.765980318254026e-10,0.9274681367423877
0.35000000000000003,17257.88589825227,4.891893221671384e-05,5.112387099934119e-05,5.112387099934119e-05,7.063139394460655e-10,0.9783786443342768
0.4,17159.956508422914,5.066597884035352e-05,6.344079162302024e-05,6.344079162302024e-05,8.406624039965709e-10,1.0133195768070704
0.45,17103.333915657582,5.167611797922443e-05,7.69685940779074e-05,7.69685940779074e-05,9.77689404428467e-10,1.0335223595844887
0.5,17084.790293874663,5.200693359935852e-05,9.16388660472557e-05,9.16388660472557e-05,1.1155936122415606e-09,1.0401386719871704
0.55,17101.297545708316,5.171244653442657e-05,0.00010734248743618834,0.00010734248743618834,1.2527169433024599e-09,1.0342489306885314
0.6000000000000001,17150.004931367916,5.084351358374467e-05,0.0001239135920001682,0.0001239135920001682,1.3875361679315206e-09,1.0168702716748934
0.65,17228.217912642278,4.944820493229342e-05,0.00014111634549081854,0.00014111634549081854,1.518655521775746e-09,0.9889640986458684
0.7000000000000001,17333.37789299847,4.757216558452214e-05,0.0001586390193775144,0.0001586390193775144,1.6448002750777893e-09,0.9514433116904428
0.75,17463.042513483637,4.5258966882695964e-05,0.00017609925598006135,0.00017609925598006135,1.7648112340487332e-09,0.9051793376539192
0.8,17614.86614008173,4.255045460973129e-05,0.00019306236425254206,0.00019306236425254206,1.877640165287901e-09,0.8510090921946258
0.8500000000000001,17786.580140956838,3.948710084041711e-05,0.00020907143263074982,0.00020907143263074982,1.9823461531891108e-09,0.7897420168083422
0.9,17975.972521701333,3.610836724574193e-05,0.0002236849426240629,0.0002236849426240629,2.0780929207030047e-09,0.7221673449148386
0.9500000000000001,18180.86648606908,3.2453087566410485e-05,0.00023651545377575847,0.00023651545377575847,2.164147164285441e-09,0.6490617513282096
1.0,18399.09754809817,2.8559875929379124e-05,0.00024726251127083377,0.00024726251127083377,2.2398779715586053e-09,0.5711975185875825
1.05,18628.488980804614,2.4467564839728227e-05,0.00025573429798127293,0.00025573429798127293,2.3047574003734553e-09,0.48935129679456457
1.1,18866.825696542794,2.021567115137643e-05,0.00026185520229450387,0.00026185520229450387,2.3583622934636134e-09,0.4043134230275286
1.1500000000000001,19111.827156790456,1.5844879352735423e-05,0.00026565953032105125,0.00026565953032105125,2.4003773746038706e-09,0.31689758705470844
1.2000000000000002,19361.120616062068,1.1397518891544208e-05,0.0002672741772805476,0.0002672741772805476,2.4305996104672933e-09,0.22795037783088418
1.25,19612.21687336336,6.917996765541217e-06,0.000266894598338058,0.000266894598338058,2.448943719561571e-09,0.13835993531082436
1.3,19862.491622684774,2.4531302270507952e-06,0.00026475871655209037,0.00026475871655209037,2.455448563381626e-09,0.0490626045410159
1.35,20109.17627958823,-1.9476895646142406e-06,0.00026112268586308835,0.00026112268586308835,2.450283971511182e-09,-0.03895379129228481
1.4000000000000001,20349.36258474144,-6.2325796695495525e-06,0.00025624111934116443,0.00025624111934116443,2.4337573489538424e-09,-0.12465159339099105
1.4500000000000002,20580.025115507124,-1.0347566970872018e-05,0.0002503529580008841,0.0002503529580008841,2.4063192185517716e-09,-0.20695133941744037
1.5,20798.06489945693,-1.4237366233709337e-05,0.0002436729456152928,0.0002436729456152928,2.3685667002639256e-09,-0.28474732467418673
1.55,21000.37556483079,-1.784656022014587e-05,0.00023638787230693948,0.00023638787230693948,2.3212438611919784e-09,-0.35693120440291737
1.6,21183.9309935776,-2.112116340721102e-05,0.00022865637664410668,0.00022865637664410668,2.2652379191727732e-09,-0.42242326814422043
1.6500000000000001,21345.89055038929,-2.4010499258144055e-05,0.00022061106776695733,0.00022061106776695733,2.2015704685036176e-09,-0.4802099851628811
