t_adimensional,p_outlet_Pa,q_outlet_m3s,w_centro_m,w_max_m,volume_acumulado_m3,potencia_W
0.0,4960.63971722272,7.021819420147368e-07,2.4191634076655746e-08,2.4191634076655762e-08,4.654852620237746e-13,0.0035109097100736843
0.0125,4922.248434331986,1.3870770615319752e-06,7.235747703287786e-08,7.235747703287789e-08,1.3849961334964962e-12,0.0069353853076598755
0.025,4885.000704276103,2.051571358348055e-06,1.4428595189686814e-07,1.4428595189686822e-07,2.745008651849002e-12,0.010257856791740277
0.037500000000000006,4848.99507061091,2.6939068292045765e-06,2.3977180318995943e-07,2.397718031899596e-07,4.530833451988352e-12,0.013469534146022883
0.05,4814.271132545509,3.3133770297480448e-06,3.586162821487347e-07,3.5861628214873483e-07,6.727312857953274e-12,0.016566885148740225
0.0625,4780.828789178024,3.909983760050968e-06,5.006271381097169e-07,5.006271381097171e-07,9.319290387073257e-12,0.01954991880025484
0.07500000000000001,4748.645387289329,4.4841311503777145e-06,6.656184999235556e-07,6.656184999235558e-07,1.2291877459725053e-11,0.022420655751888573
0.08750000000000001,4717.68857262226,5.0363963961531e-06,8.534107102080458e-07,8.534107102080462e-07,1.563056812640944e-11,0.0251819819807655
0.1,4687.924404383127,5.5673849963905115e-06,1.0638301520709843e-06,1.0638301520709847e-06,1.9321257830556918e-11,0.027836924981952556
0.1125,4659.321434358238,6.0776579828259474e-06,1.2967090882049578e-06,1.2967090882049578e-06,2.33502139306089e-11,0.030388289914129736
0.125,4631.851955919383,6.567709637832642e-06,1.5518855184296627e-06,1.551885518429663e-06,2.7704031451023624e-11,0.03283854818916321
0.1375,4605.491645698584,7.037973886896273e-06,1.8292030539112784e-06,1.8292030539112787e-06,3.236959307093444e-11,0.035189869434481366
0.15000000000000002,4580.218561113234,7.4888421826211285e-06,2.128510803149282e-06,2.1285108031492827e-06,3.7334040968341254e-11,0.037444210913105645
0.1625,4556.01210655355,7.920681947807842e-06,2.4496632646744103e-06,2.4496632646744108e-06,4.258476089045075e-11,0.03960340973903921
0.17500000000000002,4532.852264323261,8.333850295358339e-06,2.7925202226988986e-06,2.792520222698899e-06,4.8109375319114555e-11,0.041669251476791694
0.1875,4510.719161524808,8.72870175498689e-06,3.1569466436031384e-06,3.1569466436031384e-06,5.389574175840157e-11,0.04364350877493445
0.2,4489.592918744768,9.105590972650555e-06,3.5428125725197873e-06,3.5428125725197873e-06,5.993195281165678e-11,0.04552795486325277
0.21250000000000002,4469.453680133715,9.464872173926135e-06,3.949993030161898e-06,3.949993030161898e-06,6.620633590282587e-11,0.047324360869630676
0.225,4450.281727689242,9.806897125220417e-06,4.3783679104520904e-06,4.3783679104520904e-06,7.270745164624045e-11,0.04903448562610208
0.23750000000000002,4432.057608691822,1.01320128603304e-05,4.827821879573203e-06,4.827821879573203e-06,7.942409070931132e-11,0.05066006430165201
0.25,4414.762235981508,1.044055989152077e-05,5.2982442769276676e-06,5.2982442769276676e-06,8.634526948932254e-11,0.05220279945760385
0.2625,4398.376946271015,1.0732871169227358e-05,5.789529018287472e-06,5.789529018287472e-06,9.346022510059965e-11,0.05366435584613679
0.275,4382.88351854493,1.1009271753818283e-05,6.301574501221541e-06,6.301574501221541e-06,1.0075841014408443e-10,0.05504635876909141
0.28750000000000003,4368.264163152739,1.1270079010170487e-05,6.834283512744005e-06,6.834283512744005e-06,1.0822948760589667e-10,0.05635039505085244
0.30000000000000004,4354.501494489767,1.1515603095042537e-05,7.387563139046311e-06,7.387563139046311e-06,1.1586332607898171e-10,0.057578015475212685
0.3125,4341.578498538424,1.17461475361284e-05,7.961324677149987e-06,7.961324677149987e-06,1.2364999536861987e-10,0.058730737680642006
0.325,4329.478503074387,1.1962009763579636e-05,8.555483548327568e-06,8.555483548327568e-06,1.315797624502888e-10,0.05981004881789818
0.3375,4318.185154535888,1.2163481522651598e-05,9.169959213166796e-06,9.169959213166796e-06,1.39643087701074e-10,0.06081740761325799
0.35000000000000003,4307.682402371014,1.235084915294641e-05,9.804675088180107e-06,9.804675088180107e-06,1.4783062131619326e-10,0.06175424576473205
0.36250000000000004,4297.954489570296,1.2524393757310526e-05,1.0459558463873156e-05,1.0459558463873156e-05,1.5613319983748521e-10,0.06262196878655263
0.375,4288.985947129238,1.268439130062092e-05,1.1134540424171544e-05,1.1134540424171544e-05,1.6454184274738462e-10,0.0634219565031046
