0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.380034402499135233e-06,4.720378205958722897e-06,5.359589755887041386e-06,5.707732170551165206e-06,5.906824663412998154e-06,6.011875758453914298e-06,6.044891792397561064e-06,6.011875758453915145e-06,5.906824663413000695e-06,5.707732170551166900e-06,5.359589755887043928e-06,4.720378205958727133e-06,3.380034402499138198e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.464096220233210884e-06,5.129281151219014009e-06,6.420554720806394907e-06,8.314054515481163006e-06,9.656361118457516566e-06,1.052481215759121583e-05,1.107913317588641585e-05,1.142234500548262623e-05,1.161046112898339897e-05,1.167049685630238985e-05,1.161046112898340067e-05,1.142234500548262962e-05,1.107913317588641924e-05,1.052481215759122260e-05,9.656361118457525036e-06,8.314054515481171477e-06,6.420554720806401683e-06,5.129281151219019938e-06,3.464096220233215543e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.695397433756248084e-06,5.815230944559450277e-06,8.241389140215732071e-06,1.014697099920162597e-05,1.175355507767930686e-05,1.331419857615980659e-05,1.458132529909178113e-05,1.551942938435122378e-05,1.617700763210110527e-05,1.660839363155760048e-05,1.685259989072644980e-05,1.693165979420569145e-05,1.685259989072645658e-05,1.660839363155760726e-05,1.617700763210111543e-05,1.551942938435123395e-05,1.458132529909179129e-05,1.331419857615982015e-05,1.175355507767931872e-05,1.014697099920163783e-05,8.241389140215743929e-06,5.815230944559457053e-06,3.695397433756252319e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.499965826113272306e-06,5.751282762009891903e-06,8.480655949243437423e-06,1.083869473304655668e-05,1.305412776939379528e-05,1.497879220164594355e-05,1.664787280095520573e-05,1.812348611256355539e-05,1.935115970204853673e-05,2.031060190577379891e-05,2.101724602164736197e-05,2.149789630299365177e-05,2.177622154662799022e-05,2.186729996016733359e-05,2.177622154662800039e-05,2.149789630299366193e-05,2.101724602164737552e-05,2.031060190577381247e-05,1.935115970204855028e-05,1.812348611256357910e-05,1.664787280095522605e-05,1.497879220164596049e-05,1.305412776939380883e-05,1.083869473304657192e-05,8.480655949243449281e-06,5.751282762009897832e-06,3.499965826113275694e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.331931454653921234e-06,7.762839464563232476e-06,1.053903259801969701e-05,1.315210902075006116e-05,1.551993973688161178e-05,1.767313458576080142e-05,1.958201136625837790e-05,2.125177745487282269e-05,2.269713035176657796e-05,2.390591638975734671e-05,2.487150174874221072e-05,2.560060188940925977e-05,2.610699173008276396e-05,2.640444644164681405e-05,2.650248331997632416e-05,2.640444644164681743e-05,2.610699173008277412e-05,2.560060188940926993e-05,2.487150174874221410e-05,2.390591638975736365e-05,2.269713035176660506e-05,2.125177745487284980e-05,1.958201136625840500e-05,1.767313458576082853e-05,1.551993973688163211e-05,1.315210902075007472e-05,1.053903259801970887e-05,7.762839464563237558e-06,4.331931454653924622e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.408053025520097065e-06,5.835936343252923734e-06,9.079229632100925835e-06,1.219516758070530513e-05,1.500498586007054458e-05,1.758425673336336527e-05,1.993164139388173124e-05,2.205266576485416380e-05,2.394093957120495175e-05,2.559708541177117079e-05,2.702471391926903628e-05,2.822160438903288676e-05,2.918693589297513587e-05,2.992498173845514831e-05,3.044353461430403525e-05,3.075072474577241746e-05,3.085241779398461149e-05,3.075072474577242423e-05,3.044353461430404881e-05,2.992498173845515509e-05,2.918693589297515281e-05,2.822160438903290031e-05,2.702471391926906678e-05,2.559708541177119789e-05,2.394093957120497885e-05,2.205266576485419769e-05,1.993164139388175495e-05,1.758425673336338899e-05,1.500498586007055813e-05,1.219516758070531191e-05,9.079229632100929224e-06,5.835936343252925428e-06,3.408053025520097912e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.851597724704940101e-06,7.310504902630139073e-06,1.037095946939365405e-05,1.346875559369778730e-05,1.644888115497165288e-05,1.921715619370680179e-05,2.176439102221352704e-05,2.408626382038783409e-05,2.618199599565383678e-05,2.804955215621071936e-05,2.968898293571093454e-05,3.110161552529453112e-05,3.228791126763438783e-05,3.324914631892142230e-05,3.398870595750758095e-05,3.451156411966675301e-05,3.482279370820941976e-05,3.492608957295205310e-05,3.482279370820941976e-05,3.451156411966675301e-05,3.398870595750758773e-05,3.324914631892144263e-05,3.228791126763441493e-05,3.110161552529455822e-05,2.968898293571097519e-05,2.804955215621074646e-05,2.618199599565387405e-05,2.408626382038785781e-05,2.176439102221354736e-05,1.921715619370681534e-05,1.644888115497166305e-05,1.346875559369779407e-05,1.037095946939365574e-05,7.310504902630139073e-06,3.851597724704940101e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.851597724704939254e-06,7.610158114763644983e-06,1.112605575038377271e-05,1.438364162395678610e-05,1.749135186406552205e-05,2.043028735804029925e-05,2.316669627701795666e-05,2.568675552956950112e-05,2.798448567725853048e-05,3.005759844848730598e-05,3.190505862021580528e-05,3.352713633541101827e-05,3.492499434378817485e-05,3.610006772414880885e-05,3.705440568999741885e-05,3.779099672577528187e-05,3.831345953773676545e-05,3.862526599981340675e-05,3.872890163931655909e-05,3.862526599981340675e-05,3.831345953773677900e-05,3.779099672577529542e-05,3.705440568999743240e-05,3.610006772414883595e-05,3.492499434378822229e-05,3.352713633541104537e-05,3.190505862021583916e-05,3.005759844848733986e-05,2.798448567725856436e-05,2.568675552956952145e-05,2.316669627701797022e-05,2.043028735804030603e-05,1.749135186406552882e-05,1.438364162395679288e-05,1.112605575038377271e-05,7.610158114763644983e-06,3.851597724704940101e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.408053025520096218e-06,7.310504902630137379e-06,1.112605575038377271e-05,1.471499263414751153e-05,1.806169331638764728e-05,2.119868814967631695e-05,2.413072329805014739e-05,2.684970250729224719e-05,2.934925951335781756e-05,3.162590853953946898e-05,3.367828084545740266e-05,3.550627173555644865e-05,3.711075808499644498e-05,3.849332568579796378e-05,3.965600330070182184e-05,4.060124708458041605e-05,4.133191738859517169e-05,4.185101848599327706e-05,4.216123197096478088e-05,4.226441519344676935e-05,4.216123197096478088e-05,4.185101848599329062e-05,4.133191738859518525e-05,4.060124708458044316e-05,3.965600330070184895e-05,3.849332568579799766e-05,3.711075808499648564e-05,3.550627173555647576e-05,3.367828084545742976e-05,3.162590853953949608e-05,2.934925951335784467e-05,2.684970250729225736e-05,2.413072329805016094e-05,2.119868814967632373e-05,1.806169331638765067e-05,1.471499263414751153e-05,1.112605575038377440e-05,7.310504902630139073e-06,3.408053025520097065e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
